Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,YrSold_Garage_Difference,hasDeck,hasOpenPorch,hasEnlosedPorch,hasX3SsnPorch,hasScreenPorch,hasPool,hasFence,Set
572,1-Story (Newer),Low Density,60,8.900003609,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,6,6,3.871201011,1,Gable,Shingle,Stucco,Stucco,Stone,5.33753808,2,2,CBlock,3,3,1,4,6.02827852,1,0,6.11146734,6.762729507,GasA,4,Y,SBrkr,6.762729507,0,0,6.761572769,1,0,1,0,2,1,4,4,Typ,0,0,5,1959,5,1,5.666426688,3,3,Y,5.129898715,0,0,0,0,10,2006,Warranty Deed,Abnorml,120000,0,2,7.153051635,216,3.871201011,Yes,No,No,No,No,0,0,Train
573,2-story (Newer),Low Density,83,9.484861214,IR1,HLS,Corner,Gtl,Timber,Normal,1Fam,2-story,7,5,0,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,PConc,5,3,3,1,0,1,0,6.741700695,6.741700695,GasA,3,Y,SBrkr,6.741700695,6.741700695,0,7.43366654,0,0,2,1,3,1,4,6,Typ,0,0,5,2009,5,2,6.478509642,3,3,Y,5.342334252,4.744932128,0,0,0,7,2009,New Home,Partial,224500,1,2,7.43366654,282,0,Yes,Yes,No,No,No,0,0,Train
574,Split,Low Density,76,9.207034915,IR1,Lvl,Inside,Gtl,Gilbert,Normal,1Fam,Split,7,5,2.079441542,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,PConc,4,3,1,1,0,1,0,5.953243334,5.953243334,GasA,4,Y,SBrkr,6.652863029,6.487684018,0,7.265429723,0,0,2,1,3,1,3,8,Typ,1,3,5,2000,5,2,5.993961427,3,3,Y,4.615120517,0,0,0,0,12,2007,Warranty Deed,Normal,170000,1,2,7.265429723,178.75,2.079441542,Yes,No,No,No,No,0,0,Train
575,Split,Low Density,70,9.259130536,Reg,Lvl,FR2,Gtl,NAmes,Normal,1Fam,Split,5,7,3.610917913,0,Gambrel,Shingle,Stucco,Shingle,Stone,4.418840608,2,2,CBlock,3,3,3,5,5.857933154,1,0,3.17805383,5.92157842,GasA,2,Y,SBrkr,6.357842267,6.280395839,0,7.011213987,0,1,1,0,3,1,3,5,Typ,0,0,5,1971,5,1,5.666426688,3,3,Y,3.583518938,0,0,0,0,12,2007,Warranty Deed,Normal,139000,1,1,7.284820913,221.8,3.610917913,Yes,No,No,No,No,0,1,Train
576,1-1/2 Story,Low Density,80,9.045465729,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-1/2-story,5,5,4.127134385,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,3,6.09356977,1,0,5.96870756,6.725033642,GasA,2,Y,SBrkr,6.725033642,5.953243334,0,7.103322063,0,0,1,0,2,1,3,6,Typ,0,0,5,1947,5,1,5.82008293,3,3,Y,5.068904202,0,4.634728988,0,0,10,2008,CourtDeed_Estate,Abnorml,118500,0,1,7.413367336,202.6666667,4.127134385,Yes,No,Yes,No,No,0,0,Train
577,1-1/2 Story,Low Density,52,8.747034264,Reg,Lvl,Inside,Gtl,SWISU,Normal,1Fam,1-1/2-story,7,7,4.406719247,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.759255271,6.759255271,GasA,3,Y,SBrkr,6.777646594,6.398594935,0,7.297768283,0,1,2,0,3,1,3,6,Typ,1,4,5,1928,5,1,5.379897354,3,3,Y,0,3.931825633,0,0,0,8,2009,Warranty Deed,Normal,145000,1,2,7.297768283,246.1666667,4.406719247,No,Yes,No,No,No,0,0,Train
578,Split,Low Density,96,9.373903756,IR1,Lvl,Inside,Gtl,Sawyer,Normal,1Fam,Split,5,6,3.713572067,1,Gable,Shingle,Synthetic,Synthetic,Stone,4.584967479,2,2,CBlock,3,3,3,2,5.796057751,5,6.313548046,5.655991811,7.060476366,GasA,4,Y,SBrkr,7.186144305,0,0,7.185387016,1,0,1,0,3,1,3,6,Typ,2,2,5,1966,5,2,6.336825731,3,3,Y,5.081404365,4.234106505,5.484796933,0,0,5,2006,Warranty Deed,Abnorml,164500,0,2,7.695757991,220,3.713572067,Yes,Yes,Yes,No,No,0,0,Train
579,Projects,Floating,34,8.189799619,Reg,Lvl,Corner,Gtl,Somerst,Normal,TwnhsE,2-story,7,5,0.693147181,1,Gable,Shingle,Synthetic,Synthetic,None,0,3,2,PConc,4,3,1,1,0,1,0,6.536691598,6.536691598,GasA,4,Y,SBrkr,6.556778356,6.536691598,0,7.238496841,0,0,2,0,2,1,4,5,Typ,0,0,5,2007,5,2,6.293419279,3,3,Y,0,4.634728988,0,0,0,2,2008,Warranty Deed,Abnorml,146000,0,2,7.238496841,278.4,0.693147181,No,Yes,No,No,No,0,0,Train
580,1-1/2 Story,Medium-High Density,81,9.405084449,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-1/2-story,5,5,4.007333185,1,Gable,Shingle,Stucco,Stucco,Stone,5.81711116,2,2,BrkTil,3,3,1,1,0,1,0,6.957497371,6.957497371,GasA,4,N,FuseF,6.957497371,6.6147256,0,7.492760301,0,0,2,0,4,1,3,7,Typ,0,0,5,1954,5,1,5.866468057,2,3,Y,0,0,0,0,0,11,2008,Warranty Deed,Normal,131500,0,2,7.492760301,256.4285714,4.007333185,No,No,No,No,No,0,0,Train
581,1-Story (Newer),Low Density,86.4,9.587748882,IR1,Lvl,CulDSac,Gtl,NAmes,Normal,1Fam,1-story,6,6,3.871201011,0,Gable,Shingle,Stucco,Stucco,Stone,4.454347296,2,2,CBlock,3,3,1,4,6.388561406,3,5.393627546,5.805134969,7.043159916,GasA,4,Y,SBrkr,7.265429723,0,0,7.264730178,0,1,1,0,3,1,4,7,Typ,2,4,5,1960,5,2,6.350885717,3,3,Y,5.379897354,4.709530201,0,0,0,6,2007,Warranty Deed,Normal,181900,1,1,7.715123604,204.1428571,3.871201011,Yes,Yes,No,No,No,0,0,Train
582,1-Story (Newer),Low Density,98,9.449672183,Reg,Lvl,Inside,Gtl,NridgHt,Normal,1Fam,1-story,8,5,0.693147181,0,Hip,Shingle,Synthetic,Synthetic,Stone,5.726847748,4,2,PConc,5,3,1,1,0,1,0,7.622174595,7.622174595,GasA,4,Y,SBrkr,7.622174595,0,0,7.621684999,0,0,2,1,3,1,5,8,Typ,1,4,5,2009,5,3,7.237778192,3,3,Y,0,4.510859507,0,0,0,8,2009,New Home,Partial,253293,1,2,7.621684999,255.25,0,No,Yes,No,No,No,0,0,Train
583,Duplex,Low Density,81,9.379323364,Reg,Lvl,Inside,Gtl,Edwards,Normal,Duplex,Split,6,5,2.890371758,1,Gable,Shingle,Ply,Ply,Stone,4.65396035,2,3,CBlock,4,3,3,6,6.705639095,1,0,0,6.705639095,GasA,2,Y,SBrkr,6.705639095,0,0,6.704414355,1,0,1,0,3,1,3,5,Typ,0,0,0,0,0,0,0,0,0,Y,0,3.496507561,0,0,0,5,2007,Warranty Deed,Normal,118500,0,2,7.397561536,163.2,7.604894481,No,Yes,No,No,No,0,0,Train
584,2-story (Newer),Medium-High Density,75,9.510444964,Reg,Lvl,Inside,Gtl,OldTown,Near Street,1Fam,2-story,10,9,4.753590191,0,Gable,Shingle,Stucco,Stucco,None,0,4,4,BrkTil,3,3,1,1,0,1,0,7.121252453,7.121252453,GasA,3,Y,SBrkr,7.327780538,7.134890852,0,7.928406026,0,0,3,1,3,1,4,9,Typ,1,4,5,1988,5,2,6.781057626,4,3,Y,4.663439094,6.22059017,0,0,0,7,2008,Warranty Deed,Normal,325000,1,3,7.928406026,308.3333333,3.044522438,Yes,Yes,No,No,No,0,0,Train
585,1-1/2 Story,Medium-High Density,51,8.719317376,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,4,7,4.317488114,0,Gable,Shingle,Shingle,Shingle,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.785587645,6.785587645,GasA,4,Y,SBrkr,6.897704943,6.371611847,0,7.360739903,0,0,1,0,3,1,4,6,Typ,0,0,5,1935,5,1,5.484796933,3,3,Y,0,0,4.007333185,4.795790546,0,7,2009,Warranty Deed,Normal,133000,0,1,7.360739903,262.1666667,4.317488114,No,No,Yes,No,Yes,0,0,Train
586,1-Story (Newer),Low Density,88,9.345133468,Reg,Lvl,Inside,Gtl,Timber,Normal,1Fam,1-story,8,5,0.693147181,0,Hip,Shingle,Synthetic,Synthetic,Stone,5.342334252,3,2,PConc,5,3,4,6,7.286876412,1,0,6.013715156,7.533158807,GasA,4,Y,SBrkr,7.61529834,0,0,7.614805365,1,0,2,0,2,1,4,7,Typ,2,4,5,2005,5,3,6.781057626,3,3,Y,5.789960171,4.204692619,0,0,0,3,2006,New Home,Partial,369900,0,3,8.157083785,289.7142857,0.693147181,Yes,Yes,No,No,No,0,0,Train
587,1-Story (Older),Low Density,55,9.236690147,Reg,Lvl,Inside,Gtl,BrkSide,Near Railroad,1Fam,1-story,6,7,4.510859507,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,BrkTil,3,4,2,3,5.351858133,5,6.408528791,0,6.705639095,GasA,4,Y,SBrkr,6.732210706,0,0,6.7310181,1,0,1,0,2,1,2,5,Typ,0,0,5,1961,5,1,5.620400866,3,3,N,0,0,4.727387819,0,0,5,2008,Warranty Deed,Normal,130000,0,2,7.410951876,167.6,3.871201011,No,No,Yes,No,No,0,1,Train
588,Split,Low Density,74,9.075665469,IR1,Lvl,Inside,Gtl,Sawyer,Normal,1Fam,Split,5,6,3.33220451,1,Hip,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,3,5,6.51174533,1,0,5.129898715,6.73459166,GasA,2,Y,SBrkr,6.758094504,0,0,6.756932389,1,0,1,0,2,1,3,4,Typ,0,0,5,1996,5,2,6.270988432,3,3,Y,0,0,0,0,0,7,2009,Warranty Deed,Normal,137000,0,2,7.33432935,215,2.63905733,No,No,No,No,No,0,0,Train
589,1-Story (Newer),Low Density,65,10.1304239,IR1,Low,Inside,Sev,ClearCr,Normal,1Fam,1-story,5,8,3.737669618,0,Flat,Gravel & Tar,Stucco,Stucco,None,0,2,2,CBlock,3,3,4,6,7.189167738,1,0,4.736198448,7.271008538,GasA,4,Y,SBrkr,7.295735073,0,0,7.295056416,2,0,1,0,1,1,5,5,Typ,2,4,5,1968,5,1,6.115892125,3,3,Y,0,3.891820298,0,4.110873864,0,6,2009,Warranty Deed,Partial,143000,0,3,7.936302693,294.6,3.737669618,No,Yes,No,No,Yes,0,0,Train
590,1-Story (Older),Medium-High Density,50,9.116029693,Reg,Lvl,Inside,Gtl,BrkSide,Near Railroad,1Fam,1-story,5,6,4.369447852,0,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.610696045,6.610696045,GasA,2,Y,FuseA,6.65929392,0,5.056245805,6.840546529,0,0,1,0,2,1,3,4,Typ,0,0,5,1988,5,1,5.733341277,3,3,P,0,0,0,0,6.398594935,8,2008,Warranty Deed,Normal,79500,0,1,6.994849986,233.75,3.044522438,No,No,No,No,No,0,0,Train
591,2-story (Newer),Low Density,64,9.026417534,Reg,Lvl,Inside,Gtl,CollgCr,Normal,1Fam,2-story,7,5,1.609437912,1,Gable,Shingle,Synthetic,Synthetic,None,0,3,2,PConc,4,3,1,6,6.196444128,1,0,5.638354669,6.647688374,GasA,4,Y,SBrkr,6.647688374,6.70073111,0,7.366445148,0,0,2,1,3,1,4,6,Typ,0,0,5,2004,5,2,6.255750042,3,3,Y,0,3.828641396,0,0,0,9,2008,Warranty Deed,Normal,185900,1,2,7.636269603,263.6666667,1.609437912,No,Yes,No,No,No,0,0,Train
592,2-story (Newer),Low Density,97,9.508814006,IR1,Lvl,Corner,Gtl,NridgHt,Normal,1Fam,2-story,10,5,0.693147181,1,Gable,Shingle,Concrete,Stucco,Stone,6.042632834,4,2,PConc,5,3,4,6,7.199678346,1,0,5.953243334,7.451822237,GasA,4,Y,SBrkr,7.455298486,6.343880434,0,7.738923757,1,0,2,1,3,1,5,10,Typ,1,4,5,2008,5,3,6.736966958,3,3,Y,5.948034989,5.616771098,0,0,0,6,2009,LowInterest_DownPayment,Normal,451950,1,3,8.198089249,229.6,0.693147181,Yes,Yes,No,No,No,0,0,Train
593,1-Story (Newer),Low Density,60,8.794824928,Reg,Lvl,Inside,Gtl,Mitchel,Normal,1Fam,1-story,5,8,3.295836866,0,Gable,Shingle,Ply,Ply,None,0,2,3,PConc,3,4,1,6,6.705639095,1,0,0,6.705639095,GasA,4,Y,SBrkr,6.705639095,0,0,6.704414355,1,0,1,0,2,1,3,4,Typ,0,0,5,1985,5,2,6.705639095,3,3,Y,0,0,0,0,0,6,2008,Warranty Deed,Normal,138000,0,2,7.397561536,204,3.17805383,No,No,No,No,No,0,0,Train
594,Projects,Medium-High Density,40,8.397282895,Reg,Lvl,Inside,Gtl,CollgCr,Normal,TwnhsE,1-story,6,5,1.945910149,1,Gable,Shingle,Synthetic,Synthetic,Stone,5.141663557,3,2,PConc,4,3,3,6,6.530877628,1,0,5.099866428,6.744059186,GasA,4,Y,SBrkr,6.744059186,0,0,6.742880636,1,0,1,0,1,1,4,4,Typ,0,0,5,2003,5,2,6.042632834,3,3,Y,4.94875989,0,0,0,0,5,2009,Warranty Deed,Normal,140000,0,2,7.334981879,212,1.945910149,Yes,No,No,No,No,0,0,Train
595,1-Story (Newer),Low Density,88,8.985946039,IR1,Lvl,Inside,Gtl,CollgCr,Normal,1Fam,1-story,5,6,3.526360525,1,Hip,Shingle,Ply,Ply,None,0,2,2,CBlock,4,3,1,1,0,1,0,6.829793738,6.829793738,GasA,2,Y,SBrkr,6.829793738,0,0,6.828712072,0,0,1,0,3,1,3,5,Typ,0,0,5,1981,5,1,5.638354669,3,3,Y,0,0,0,0,0,4,2008,Warranty Deed,Normal,110000,0,1,6.828712072,184.8,3.33220451,No,No,No,No,No,0,1,Train
596,1-Story (Newer),Low Density,69,9.33273498,IR1,Lvl,Inside,Gtl,StoneBr,Normal,1Fam,1-story,8,5,0.693147181,0,Gable,Shingle,Synthetic,Other,Stone,5.476463552,3,2,PConc,4,3,4,6,7.260522598,1,0,5.973809612,7.503840747,GasA,4,Y,SBrkr,7.510430556,0,0,7.509883061,1,0,2,0,3,1,4,7,Typ,1,3,5,2005,5,3,6.632001777,3,3,Y,5.198497031,4.33073334,0,4.795790546,0,8,2006,New Home,Partial,319000,0,3,8.085794701,260.8571429,0.693147181,Yes,Yes,No,No,Yes,0,0,Train
597,2-story (Older),Medium-High Density,60,8.188689124,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,2-story,6,7,4.574710979,0,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,CBlock,3,3,1,1,0,1,0,6.529418838,6.529418838,GasA,4,N,FuseA,6.529418838,6.529418838,0,7.221105098,0,0,1,0,3,1,3,7,Typ,0,0,5,1930,5,1,5.379897354,3,2,N,0,5.068904202,0,0,0,10,2006,Warranty Deed,Normal,114504,0,1,7.221105098,195.4285714,4.343805422,No,Yes,No,No,No,0,0,Train
598,Projects,Low Density,53,8.274357007,Reg,Lvl,Inside,Gtl,Blmngtn,Normal,TwnhsE,1-story,7,5,0.693147181,0,Gable,Shingle,Synthetic,Synthetic,Stone,4.290459441,3,2,PConc,5,3,3,1,0,1,0,7.138073034,7.138073034,GasA,4,Y,SBrkr,7.24636808,0,0,7.245655068,0,2,0,2,2,1,4,7,Typ,1,4,5,2006,5,3,6.475432717,3,3,Y,4.795790546,2.833213344,0,0,0,2,2007,New Home,Partial,194201,4,0,7.245655068,200.2857143,0.693147181,Yes,Yes,No,No,No,0,0,Train
599,1-Story (Newer),Low Density,80,9.471473109,Reg,Bnk,Inside,Gtl,Crawfor,Normal,1Fam,1-story,5,6,3.401197382,1,Gable,Shingle,Ply,Ply,Stone,6.131226489,2,2,CBlock,4,3,2,5,7.157735484,2,4.997212274,0,7.26612878,GasA,4,Y,SBrkr,7.40731771,0,0,7.40671073,1,0,2,0,3,1,4,7,Typ,1,3,5,1977,5,2,6.432940093,3,3,Y,0,0,0,0,0,3,2006,Warranty Deed,Normal,217500,0,3,8.031710375,235.2857143,3.401197382,No,No,No,No,No,0,0,Train
600,Projects,Medium-High Density,24,7.575584652,Reg,Lvl,Inside,Gtl,Blueste,Normal,Twnhs,2-story,6,6,3.36729583,1,Gable,Shingle,Stucco,Stucco,None,0,2,3,CBlock,4,3,1,2,4.406719247,6,6.418364936,3.17805383,6.575075841,GasA,2,Y,SBrkr,6.575075841,6.73459166,0,7.349873705,1,0,2,1,3,1,3,6,Typ,1,3,5,1980,5,2,6.115892125,3,3,Y,5.087596335,0,0,0,0,7,2008,CourtDeed_Estate,Normal,151000,1,3,7.718240952,259.3333333,3.36729583,Yes,No,No,No,No,0,1,Train
601,2-story (Newer),Low Density,74,9.29899207,Reg,Lvl,Inside,Gtl,NridgHt,Normal,1Fam,2-story,8,5,0.693147181,1,Gable,Shingle,Synthetic,Synthetic,Stone,5.638354669,3,2,PConc,4,3,3,6,6.304448802,1,0,6.240275845,6.965080346,GasA,4,Y,SBrkr,6.965080346,6.741700695,0,7.551712215,1,0,2,1,3,1,5,8,Typ,1,4,5,2003,5,2,6.602587892,3,3,Y,5.192956851,4.110873864,0,0,0,6,2006,Warranty Deed,Normal,275000,1,3,7.803843304,238,1.386294361,Yes,Yes,No,No,No,0,0,Train
602,1-1/2 Story,Medium-High Density,50,9.104979856,Reg,Bnk,Inside,Gtl,IDOTRR,Normal,1Fam,1-1/2-story,6,6,4.262679877,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,PConc,3,3,1,1,0,1,0,6.66057515,6.66057515,GasA,2,Y,SBrkr,6.66057515,6.390240667,0,7.22620901,0,0,1,1,3,1,4,6,Typ,1,4,5,1979,5,1,6.300785795,3,3,P,0,5.093750201,0,4.844187086,0,12,2007,Warranty Deed,Normal,141000,1,1,7.22620901,229.1666667,3.36729583,No,Yes,No,No,Yes,0,0,Train
603,2-story (Newer),Low Density,80,9.21443199,IR1,Lvl,Inside,Gtl,SawyerW,Normal,1Fam,2-story,8,5,2.708050201,1,Gable,Shingle,Ply,Ply,None,0,3,2,PConc,4,3,2,6,6.672032945,1,0,4.787491743,6.812345094,GasA,4,Y,SBrkr,6.833031733,6.896694332,0,7.557472902,1,0,2,1,3,1,4,8,Typ,1,3,5,1992,5,2,6.228511004,3,3,Y,4.795790546,5.017279837,0,0,0,2,2006,Warranty Deed,Abnorml,220000,1,3,7.902487437,239.375,2.708050201,Yes,Yes,No,No,No,0,0,Train
604,Projects,Floating,30,8.065265209,Reg,Lvl,Inside,Gtl,Somerst,Normal,TwnhsE,2-story,7,5,1.945910149,0,Gable,Shingle,Stucco,Stucco,None,0,3,2,PConc,4,3,1,1,0,1,0,6.398594935,6.398594935,GasA,4,Y,SBrkr,6.398594935,6.398594935,0,7.090076836,0,0,2,1,2,1,4,4,Typ,0,0,5,2004,5,2,6.17586727,3,3,Y,0,5.153291594,0,0,0,6,2010,Warranty Deed,Normal,151000,1,2,7.090076836,300,1.945910149,No,Yes,No,No,No,0,0,Train
605,1-Story (Newer),Low Density,88,9.457434797,IR1,Lvl,Inside,Gtl,CollgCr,Normal,1Fam,1-story,7,5,1.945910149,1,Gable,Shingle,Synthetic,Synthetic,Stone,4.605170186,3,2,PConc,4,3,2,6,6.827629235,1,0,6.350885717,7.309881486,GasA,4,Y,SBrkr,7.309881486,0,0,7.309212366,1,0,2,0,3,1,4,6,Typ,1,3,5,2002,5,2,6.274762021,3,3,Y,5.262690189,3.610917913,0,0,0,9,2008,Warranty Deed,Normal,221000,0,3,7.789868559,249,1.945910149,Yes,Yes,No,No,No,0,0,Train
606,2-story (Newer),Low Density,85,9.517825072,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,2-story,7,6,3.80666249,0,Gable,Shingle,Ply,Ply,Stone,5.176149733,2,2,CBlock,3,3,1,4,6.120297419,1,0,5.752572639,6.64509097,GasA,2,Y,SBrkr,7.079184395,6.685860947,0,7.593877845,0,0,2,1,3,1,3,7,Typ,3,2,5,1965,5,2,6.188264123,3,3,Y,0,3.761200116,0,5.247024072,0,10,2009,Warranty Deed,Normal,205000,1,2,7.799753318,283.7142857,3.80666249,No,Yes,No,No,Yes,0,0,Train
607,1-Story (Newer),Low Density,82,9.430599768,IR2,Low,Corner,Mod,CollgCr,Normal,1Fam,1-story,5,5,2.63905733,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,3,PConc,4,3,1,6,6.597145702,1,0,5.733341277,6.947937069,GasA,3,Y,SBrkr,6.947937069,0,0,6.946975992,1,0,1,0,3,1,4,6,Typ,0,0,5,2000,5,2,6.357842267,3,3,Y,5.129898715,0,0,0,0,11,2009,Warranty Deed,Normal,152000,0,2,7.479864131,173.3333333,2.302585093,Yes,No,No,No,No,0,1,Train
608,1-Story (Newer),Low Density,78,8.961879013,Reg,Bnk,Inside,Mod,Edwards,Normal,1Fam,2-story,5,8,4.077537444,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,CBlock,3,4,1,6,6.403574198,1,0,5.683579767,6.799055862,GasA,4,Y,SBrkr,7.014814351,6.799055862,0,7.604894481,1,0,3,0,3,1,5,8,Typ,0,0,5,1948,5,1,5.442417711,3,3,Y,4.644390899,0,0,0,0,8,2006,Warranty Deed,Normal,225000,0,4,7.867488569,251,4.077537444,Yes,No,No,No,No,0,0,Train
609,2-story (Older),Low Density,78,9.406564834,Reg,HLS,Inside,Mod,Crawfor,Normal,1Fam,2-story,8,6,4.304065093,0,Gable,Shingle,Brick,Stucco,None,0,2,2,PConc,4,3,2,4,6.061456919,1,0,6.28785856,6.873163834,GasA,2,Y,SBrkr,7.570958583,7.134890852,0,8.069029329,0,0,2,1,4,1,3,10,Typ,2,4,5,1934,5,2,5.942799375,3,3,Y,0,0,0,0,0,9,2007,Warranty Deed,Alloca,359100,1,2,8.194781638,319.4,4.304065093,No,No,No,No,No,0,0,Train
610,1-Story (Newer),Low Density,61,8.980046317,Reg,Lvl,Inside,Gtl,Sawyer,Near Street,1Fam,1-story,4,5,3.850147602,1,Gable,Shingle,Synthetic,Synthetic,Stone,5.262690189,2,1,CBlock,3,3,2,3,6.80682936,1,0,4.844187086,6.937314081,GasA,3,Y,SBrkr,6.937314081,0,0,6.936342736,1,0,1,0,3,1,3,5,Typ,0,0,5,1961,5,1,5.568344504,3,3,Y,4.17438727,0,3.688879454,0,0,4,2007,Warranty Deed,Normal,118500,0,2,7.566311015,205.8,3.850147602,Yes,No,Yes,No,No,0,0,Train
611,2-story (Newer),Low Density,95,9.310185707,Reg,Lvl,Inside,Gtl,CollgCr,Near Positive Feature,1Fam,2-story,9,5,2.302585093,1,Hip,Shingle,Synthetic,Synthetic,Stone,5.323009979,3,2,PConc,5,3,2,6,6.807934944,1,0,6.285998095,7.273092596,GasA,4,Y,SBrkr,7.297768283,6.519147288,0,7.674617497,1,0,2,1,3,1,5,8,Typ,2,5,5,2000,5,3,6.602587892,3,3,Y,5.537334267,4.96284463,0,0,0,5,2009,Warranty Deed,Normal,313000,1,3,8.025189322,269.125,2.302585093,Yes,Yes,No,No,No,0,0,Train
612,Split,Low Density,75.2,9.2490802,IR1,Lvl,FR2,Gtl,NWAmes,Normal,1Fam,Split,6,6,3.401197382,1,Gable,Shingle,Ply,Ply,Stone,5.455321115,2,2,CBlock,4,3,3,5,6.406879986,1,0,6.059123196,6.940222469,GasA,2,Y,SBrkr,6.940222469,0,0,6.939253946,0,1,2,0,3,1,3,6,Typ,1,3,5,1978,5,2,6.336825731,3,3,Y,0,0,0,0,6.216606101,7,2007,Warranty Deed,Normal,148000,1,2,7.400620577,172,3.401197382,No,No,No,No,No,0,1,Train
613,2-story (Newer),Low Density,80.2,9.38303238,Reg,Lvl,Inside,Gtl,CollgCr,Normal,1Fam,2-story,8,5,2.197224577,1,Gable,Shingle,Synthetic,Synthetic,Stone,4.691347882,3,2,PConc,4,3,3,6,6.898714534,1,0,5.736572297,7.170119543,GasA,4,Y,SBrkr,7.170119543,6.352629396,0,7.534762657,1,0,2,1,3,1,5,7,Typ,1,3,5,2001,5,2,6.276643489,3,3,Y,5.081404365,4.812184355,0,0,0,11,2009,Warranty Deed,Normal,261500,1,3,7.95927596,267.4285714,2.197224577,Yes,Yes,No,No,No,0,0,Train
614,1-Story (Newer),Low Density,70,9.036225052,Reg,Lvl,Inside,Gtl,Mitchel,Near Street,1Fam,1-story,5,5,0,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,PConc,4,3,1,5,5.332718793,1,0,6.818924065,7.021976423,GasA,4,Y,SBrkr,7.021976423,0,0,7.021083964,0,0,1,0,3,1,3,6,Typ,0,0,0,0,0,0,0,0,0,Y,0,3.433987204,0,0,0,12,2007,New Home,Partial,147000,0,1,7.189922171,186.6666667,7.604894481,No,Yes,No,No,No,0,0,Train
615,Projects,Medium-High Density,21,7.307202315,Reg,Lvl,Inside,Gtl,MeadowV,Normal,TwnhsE,Split,4,6,3.663561646,1,Gable,Shingle,Concrete,Stucco,None,0,2,2,CBlock,4,3,3,2,5.017279837,6,6.17586727,0,6.447305863,GasA,4,Y,SBrkr,6.447305863,0,0,6.445719819,1,0,1,0,1,1,3,3,Typ,0,0,0,0,0,0,0,0,0,Y,4.574710979,3.218875825,0,0,0,5,2010,Warranty Deed,Normal,75500,0,2,7.138867,210,7.60638739,Yes,Yes,No,No,No,0,0,Train
616,Split,Low Density,80,9.082507,Reg,Lvl,Inside,Gtl,NAmes,Near Street,1Fam,Split,6,7,3.871201011,1,Gable,Shingle,Stucco,Stucco,Stone,5.056245805,2,3,PConc,3,3,4,6,6.638567789,1,0,5.159055299,6.842683282,GasA,4,Y,SBrkr,6.961296046,0,0,6.960347729,1,0,1,0,3,1,4,6,Typ,0,0,5,1963,5,2,6.17586727,3,3,Y,4.795790546,0,0,0,0,5,2010,Warranty Deed,Abnorml,137500,0,2,7.504942068,175.6666667,3.871201011,Yes,No,No,No,No,0,1,Train
617,2-story (Newer),Low Density,68.2,8.969669104,IR1,Lvl,Inside,Gtl,Gilbert,Normal,1Fam,2-story,6,5,1.609437912,0,Gable,Shingle,Synthetic,Synthetic,None,0,3,2,PConc,4,3,1,6,6.126869184,1,0,5.789960171,6.66440902,GasA,4,Y,SBrkr,6.694562059,6.555356892,0,7.319202459,1,0,2,1,3,1,4,7,Typ,1,4,5,2002,5,2,5.976350909,3,3,Y,4.615120517,4.33073334,0,0,0,6,2006,Warranty Deed,Normal,183200,1,3,7.583756301,215.5714286,1.609437912,Yes,Yes,No,No,No,0,0,Train
