,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,YrSold_Garage_Difference,hasPool,hasFence,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,MSSubClass_1-Story (Newer),MSSubClass_1-Story (Older),MSSubClass_2-story (Newer),MSSubClass_2-story (Older),MSSubClass_Duplex,MSSubClass_Projects,MSSubClass_Split,MSZoning_Low Density,MSZoning_Medium-High Density,MSZoning_Other,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Near Railroad,Condition1_Near Street,Condition1_Normal,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1-story,HouseStyle_2-story,HouseStyle_Split,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Shingle,RoofMatl_Wood,Exterior1st_Concrete,Exterior1st_Ply,Exterior1st_Shingle,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_Synthetic,Exterior2nd_Concrete,Exterior2nd_Other,Exterior2nd_Ply,Exterior2nd_Shingle,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_Synthetic,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,PavedDrive_P,PavedDrive_Y,SaleType_LowInterest_DownPayment,SaleType_New Home,SaleType_Other,SaleType_Regular Terms,SaleType_Warranty Deed,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,hasDeck_Yes,hasOpenPorch_Yes,hasEnlosedPorch_Yes,hasX3SsnPorch_Yes,hasScreenPorch_Yes
108,85.0,9.04782144247841,5,7,4.48863636973214,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.677083461247141,6.677083461247141,2,6.90575327631146,6.25575004175337,0.0,7.324489979348531,0,0,2,0,3,1,2,7,0,0,0,0,0,0,0.0,0,0,0.0,0.0,4.976733742420571,0.0,0.0,8,2007,7.60489448081162,0,0,0,2,1.99122352508634,1.0463557113355,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
109,105.0,9.37169362233394,6,6,3.5263605246161602,1,6.17586727010576,2,2,4,3,1,4,6.559615237493239,1,0.0,7.038783541388541,7.520234556474629,4,7.520234556474629,0.0,0.0,7.51969240411654,0,0,2,0,3,1,3,7,1,3,5,1977,5,2,6.30444880242198,3,3,0.0,4.81218435537242,0.0,0.0,0.0,1,2010,3.5263605246161602,0,1,0,2,2.64470617633973,1.07424177201665,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
110,75.0,9.1616751999949,6,4,3.97029191355212,0,0.0,2,2,3,2,1,3,6.09807428216624,1,0.0,6.31173480915291,6.902742737158589,3,7.10414409298753,6.461468176353719,0.0,7.52563997504154,0,0,2,0,4,1,3,7,0,0,5,1954,5,1,5.7868973813667095,3,3,5.2094861528414205,0.0,0.0,0.0,0.0,10,2006,3.97029191355212,0,0,0,2,2.6118119696530497,1.07509142500593,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
111,,8.955448122347391,7,5,2.3978952727983702,1,0.0,2,2,4,3,1,6,5.525452939131781,1,0.0,4.90527477843843,5.95324333428778,4,6.652863029353349,6.48768401848461,0.0,7.26542972325395,0,0,2,1,3,1,3,7,1,3,5,2000,5,2,5.99396142730657,3,3,5.19849703126583,0.0,0.0,0.0,0.0,4,2010,2.3978952727983702,0,0,1,2,2.54873262512398,1.03791853189342,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
112,77.0,9.20683423264689,7,5,0.0,1,5.39816270151775,3,2,5,3,3,6,6.89264164117209,1,0.0,5.63835466933375,7.142827401161621,4,7.156956364615639,7.254884810077339,0.0,7.8995244720322,1,0,2,1,4,1,5,10,1,4,5,2007,5,3,6.675823221634849,3,3,4.7957905455967405,5.220355825078321,0.0,5.12989871492307,0.0,10,2007,0.0,0,0,1,3,2.69409772395716,0.78995244720322,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
113,,9.952277716705561,6,5,4.00733318523247,1,5.220355825078321,2,3,4,3,2,5,3.58351893845611,3,6.76849321164863,6.80903930604298,7.50108212425987,2,7.7231200922663295,0.0,0.0,7.722677516468001,1,0,2,0,3,1,4,7,2,4,5,1953,5,2,6.1114673395026795,3,3,5.11799381241676,4.7957905455967405,5.26269018890489,0.0,0.0,10,2007,4.00733318523247,0,1,0,3,2.8945125986898397,1.10323964520971,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
114,61.0,8.889997357284841,6,8,4.14313472639153,0,0.0,2,2,3,3,1,5,6.652863029353349,2,5.01727983681492,4.6539603501575195,6.93634273583405,4,7.27031288607902,6.78558764500793,0.0,7.749322464660361,1,0,2,1,3,1,4,9,1,3,5,1945,5,1,5.19849703126583,3,3,5.416100402204419,0.0,0.0,0.0,0.0,7,2007,4.14313472639153,0,1,1,3,2.96627593060099,0.861035829406706,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
115,34.0,8.0802374162167,6,5,2.19722457733622,1,7.029972911706389,2,2,4,3,1,6,6.040254711277409,1,0.0,5.73979291217923,6.59304453414244,3,6.59304453414244,6.59304453414244,0.0,7.2848209125686,0,0,2,1,2,1,3,5,1,2,5,1999,5,2,6.0890448754468505,3,3,0.0,3.49650756146648,0.0,0.0,0.0,6,2007,2.19722457733622,0,0,1,2,2.5896476453713397,1.45696418251372,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
116,,9.36013873706458,5,5,3.8712010109078903,1,4.76217393479776,2,2,3,3,1,2,5.14166355650266,4,6.50876913697168,5.5333894887275195,6.99668148817654,2,6.99668148817654,0.0,0.0,6.99576615630485,0,1,1,0,3,1,3,6,1,1,5,1962,5,1,5.66642668811243,3,3,0.0,3.0445224377234195,4.976733742420571,0.0,0.0,9,2009,3.8712010109078903,0,0,1,1,2.92564231029148,1.16596102605081,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
117,74.0,9.05204779298159,5,5,0.693147180559945,0,0.0,2,2,4,3,1,1,0.0,1,0.0,7.02642680869964,7.02642680869964,3,7.02642680869964,0.0,0.0,7.025538314638519,0,0,1,1,2,1,3,5,0,0,5,2007,5,2,6.06610809010375,3,3,4.39444915467244,4.17438726989564,0.0,0.0,0.0,4,2007,0.0,0,0,1,1,1.9495518407023,1.4051076629277,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
118,90.0,9.423514392252901,7,5,3.0445224377234195,1,0.0,2,2,4,3,2,6,7.293697720601441,1,0.0,5.31811999384422,7.42297125104942,3,7.43838353004431,7.329093736246589,0.0,8.07775756373692,1,0,3,0,5,1,4,11,2,3,5,1990,5,3,6.38856140554563,3,3,5.9080829381689295,0.0,0.0,0.0,0.0,5,2010,3.0445224377234195,0,0,0,4,2.7325122364995598,0.7343415967033559,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
119,65.0,9.0432226489245,6,5,0.693147180559945,0,0.0,3,2,4,3,1,1,0.0,1,0.0,6.59167373200866,6.59167373200866,4,6.59167373200866,6.59167373200866,0.0,7.2834482287566304,0,0,2,1,3,1,4,8,1,4,5,2005,5,2,5.96870755998537,3,3,0.0,3.2188758248682006,0.0,0.0,0.0,7,2006,0.693147180559945,0,0,1,2,1.98560440786439,0.9104310285945791,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
120,,9.973619774716509,6,5,3.63758615972639,1,0.0,2,2,3,3,4,5,6.844815479208259,1,0.0,0.0,6.844815479208259,4,6.89669433162271,0.0,0.0,6.895682697747871,1,0,1,0,1,1,3,4,2,3,5,1969,5,2,6.293419278846481,3,3,0.0,4.87519732320115,0.0,0.0,0.0,10,2006,3.63758615972639,0,0,0,2,2.62034754355731,1.72392067443697,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
121,50.0,8.70946507906336,4,5,4.23410650459726,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.59714570188665,6.59714570188665,3,6.65027904858742,5.863631175598099,0.0,7.02375895473844,0,0,1,0,3,1,3,4,0,0,5,1979,5,1,5.579729825986219,3,3,0.0,0.0,4.94875989037817,0.0,0.0,6,2007,3.36729582998647,0,1,0,1,1.94929853836618,1.75593973868461,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
122,75.0,9.15525040565822,6,7,3.9318256327243297,1,4.91265488573605,2,3,3,3,1,4,6.34738920965601,1,0.0,6.2363695902037,6.98564181763921,3,6.98564181763921,0.0,0.0,6.98471632011827,0,0,1,0,3,1,3,5,0,0,5,1958,5,1,5.66642668811243,3,3,0.0,0.0,0.0,4.87519732320115,0.0,6,2008,3.9318256327243297,0,0,0,1,2.5901750759387903,1.39694326402365,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
123,55.0,8.973604867142509,6,5,2.77258872223978,1,0.0,3,2,4,3,1,6,5.70711026474888,1,0.0,6.802394763324309,7.090076835776089,4,7.090076835776089,0.0,0.0,7.08924315502751,0,0,2,0,2,1,4,5,0,0,5,1993,5,2,6.274762021241941,3,3,0.0,4.15888308335967,0.0,0.0,0.0,3,2008,2.77258872223978,0,0,0,2,2.549160241257,1.4178486310054998,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
124,48.0,9.74349484122524,6,5,3.43398720448515,0,0.0,2,3,4,2,1,1,0.0,1,0.0,7.21744343169653,7.21744343169653,2,7.36960072052641,0.0,0.0,7.3689704021947895,0,0,2,0,3,1,3,7,1,3,5,1979,5,2,6.07764224334903,3,3,5.26269018890489,0.0,0.0,0.0,0.0,1,2009,3.43398720448515,0,0,0,2,1.99727799524739,1.0527100574564001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
125,60.0,8.82173238093444,6,8,4.276666119016061,0,0.0,2,1,3,3,3,6,6.1964441277945195,1,0.0,3.43398720448515,6.25575004175337,3,6.25575004175337,0.0,5.459585514144161,6.625392368007961,1,0,1,0,2,1,3,5,0,0,0,0,0,0,0.0,0,0,3.98898404656427,0.0,0.0,0.0,0.0,6,2006,7.604396348796341,0,0,0,2,2.90588535347896,1.3250784736015901,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
126,,8.50268850521336,6,5,3.4657359027997297,1,0.0,2,2,4,3,1,5,4.7957905455967405,1,0.0,6.86589107488344,6.98378996525813,2,6.86589107488344,0.0,0.0,6.86484777797086,0,0,2,0,2,1,3,5,1,3,5,1977,5,2,6.0890448754468505,3,3,0.0,5.3278761687895795,0.0,0.0,0.0,2,2007,3.43398720448515,0,0,0,2,2.4562189241552597,1.3729695555941699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
127,55.0,8.38662882139512,5,7,4.35670882668959,0,0.0,2,3,3,3,1,2,4.76217393479776,1,0.0,6.32256523992728,6.5117453296447305,4,6.73459165997295,0.0,0.0,6.733401891837361,0,0,1,0,3,1,3,5,1,3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6,2007,7.60489448081162,0,0,0,1,2.44196225062167,1.34668037836747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
128,69.0,8.93458687038968,6,5,3.71357206670431,1,5.58724865840025,2,2,3,3,1,4,6.240275845170769,1,0.0,5.00394630594546,6.49375383985169,2,6.49375383985169,6.5352412710136605,0.0,7.206377291472251,0,0,1,1,3,1,3,6,1,2,5,1966,5,2,6.118097198041349,3,3,5.24174701505964,4.69134788222914,0.0,0.0,0.0,7,2006,3.71357206670431,0,0,1,1,2.59873023765837,1.20106288191204,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
129,69.0,9.10197534729806,5,7,3.89182029811063,0,4.454347296253509,2,2,3,3,1,3,6.34212141872115,4,3.36729582998647,6.025865973825309,6.91671502035361,2,6.96034772910131,0.0,0.0,6.959398512133981,0,1,1,1,3,1,5,6,0,0,5,1998,5,2,6.621405651764129,3,3,0.0,4.39444915467244,0.0,0.0,0.0,7,2006,2.19722457733622,0,1,2,1,2.8135396540977595,1.15989975202233,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
130,88.0,9.56099724358935,7,6,3.71357206670431,1,5.73657229747919,2,2,3,3,1,3,6.10031895202006,1,0.0,6.17378610390194,6.8297937375124205,4,7.10414409298753,6.8480052745763595,0.0,7.6764736463891605,0,0,2,1,4,1,4,8,2,4,5,1966,5,2,6.19031540585315,3,3,4.6634390941120705,4.20469261939097,0.0,0.0,0.0,5,2006,3.71357206670431,0,1,1,2,2.6229854807580497,0.9595592057986451,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
131,,9.4111565114063,6,5,2.30258509299405,1,3.71357206670431,3,2,4,3,1,6,6.54534966033442,1,0.0,5.6970934865054,6.900730664045169,4,6.93049476595163,6.9402224691196395,0.0,7.6275443904885005,1,0,2,1,3,1,4,7,1,3,5,2000,5,2,5.96870755998537,3,3,3.2188758248682006,3.89182029811063,0.0,0.0,0.0,7,2009,2.30258509299405,0,0,1,3,2.6513312707333396,1.0896491986412098,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
132,75.0,8.907612341319131,5,6,3.89182029811063,0,0.0,2,2,3,3,1,3,6.00635315960173,1,0.0,6.49072353450251,6.96979066990159,3,7.19142933003638,0.0,0.0,7.19067603433221,1,0,1,0,3,1,4,7,0,0,5,1974,5,2,6.437751649736401,3,3,0.0,0.0,0.0,0.0,0.0,7,2007,3.5263605246161602,0,0,0,2,2.5799917431966697,1.02723943347603,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
133,,8.83244179158582,8,5,2.19722457733622,0,4.9199809258281295,3,2,5,3,1,6,6.913737350659679,1,0.0,5.572154032177759,7.14519613499717,4,7.16780918431644,0.0,0.0,7.16703787691222,1,0,2,0,2,1,4,6,0,0,5,2001,5,2,6.1569789855855594,3,3,5.26269018890489,3.25809653802148,0.0,0.0,0.0,6,2009,2.19722457733622,0,0,0,3,2.64481040799063,1.1945063128187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
134,78.0,9.24329147211587,5,6,3.66356164612965,0,0.0,2,2,3,3,1,3,6.34738920965601,1,0.0,6.79346613258001,7.28756064030972,3,7.4512416849876795,0.0,0.0,7.450660796211539,0,0,2,1,3,1,3,7,1,3,5,1968,5,2,6.0890448754468505,3,3,0.0,4.57471097850338,5.19849703126583,0.0,0.0,7,2006,3.66356164612965,0,1,1,2,2.6245272782561804,1.06438011374451,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
